sequenceID,min.log.lambda,max.log.lambda,labels,errors
H3K36me3_TDH_immune/samples/monocyte/McGill0079/problems/chr12:7239876-34856694,11.6966563152875,12.2521795261898,7,0
H3K36me3_TDH_immune/samples/monocyte/McGill0079/problems/chr12:7239876-34856694,12.2521795261898,12.5471991552451,7,0
H3K36me3_TDH_immune/samples/monocyte/McGill0079/problems/chr12:7239876-34856694,12.5471991552451,12.7471861060224,7,0
H3K36me3_TDH_immune/samples/monocyte/McGill0079/problems/chr12:7239876-34856694,10.0493439057061,10.1072702604304,7,0
H3K36me3_TDH_immune/samples/monocyte/McGill0079/problems/chr12:7239876-34856694,12.7496850834656,12.7596102806549,7,2
H3K36me3_TDH_immune/samples/monocyte/McGill0079/problems/chr12:7239876-34856694,12.7596102806549,12.7976655709249,7,2
H3K36me3_TDH_immune/samples/monocyte/McGill0079/problems/chr12:7239876-34856694,10.1072702604304,10.6803024596374,7,0
H3K36me3_TDH_immune/samples/monocyte/McGill0079/problems/chr12:7239876-34856694,12.7976655709249,13.9826483397855,7,2
H3K36me3_TDH_immune/samples/monocyte/McGill0079/problems/chr12:7239876-34856694,13.9826483397855,inf,7,6
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:18024675-38818835,11.7929638081472,11.9947585700047,7,1
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:18024675-38818835,11.9947585700047,12.1173553770867,7,1
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:18024675-38818835,-inf,3.20005073462969,7,7
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:18024675-38818835,3.20005073462969,6.93668742521777,7,7
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:18024675-38818835,8.24260262764294,8.95671998344755,7,7
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:18024675-38818835,8.95671998344755,10.2589300406824,7,5
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:18024675-38818835,10.2589300406824,11.2867018433611,7,2
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:18024675-38818835,11.2867018433611,11.7929638081472,7,1
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:18024675-38818835,6.93668742521777,8.24260262764294,7,7
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:18024675-38818835,12.1173553770867,12.1281866865867,7,1
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:18024675-38818835,13.6115607465841,13.7282479992654,7,0
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:18024675-38818835,13.745319296002,14.5384294067831,7,2
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:18024675-38818835,13.7282479992654,13.745319296002,7,0
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:18024675-38818835,14.5384294067831,inf,7,6
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:18024675-38818835,12.1281866865867,12.4151503048153,7,0
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:18024675-38818835,13.5106087865311,13.6115607465841,7,0
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:18024675-38818835,12.9040274687883,13.5106087865311,7,0
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:18024675-38818835,12.4151503048153,12.9040274687883,7,0
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:51448845-125869472,6.98413586112802,8.32838833963022,11,11
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:51448845-125869472,8.32838833963022,9.07382922924576,11,11
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:51448845-125869472,9.07382922924576,10.1341724109279,11,4
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:51448845-125869472,-inf,3.18902709511461,11,11
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:51448845-125869472,10.1341724109279,10.5263088731532,11,3
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:51448845-125869472,10.7351419685041,10.8522752907732,11,1
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:51448845-125869472,10.8522752907732,10.8719262627013,11,1
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:51448845-125869472,3.18902709511461,6.98413586112802,11,11
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:51448845-125869472,10.8885040735037,10.8913215154411,11,1
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:51448845-125869472,10.5263088731532,10.7351419685041,11,2
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:51448845-125869472,10.8719262627013,10.8885040735037,11,1
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:51448845-125869472,11.7925184568774,12.894624580396,11,0
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:51448845-125869472,10.8913215154411,10.951516854293,11,0
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:51448845-125869472,14.5942078489062,inf,11,8
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:51448845-125869472,13.2090306212084,13.2135348540503,11,2
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:51448845-125869472,13.2135348540503,13.2616875141082,11,2
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:51448845-125869472,13.6329324108922,14.5942078489062,11,4
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:51448845-125869472,12.894624580396,13.2090306212084,11,0
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:51448845-125869472,13.3825986640432,13.6329324108922,11,4
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:51448845-125869472,10.951516854293,11.7925184568774,11,0
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:51448845-125869472,13.2616875141082,13.2802802416448,11,2
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:51448845-125869472,13.2802802416448,13.3825986640432,11,2
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr11:96437584-134946516,11.4384911247419,12.0524191774834,5,1
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr11:96437584-134946516,12.310829517844,12.3193035416465,5,1
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr11:96437584-134946516,-inf,3.32586391933232,5,5
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr11:96437584-134946516,3.32586391933232,7.03175626110214,5,5
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr11:96437584-134946516,7.03175626110214,8.62630809844833,5,5
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr11:96437584-134946516,8.62630809844833,10.4794460675008,5,3
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr11:96437584-134946516,10.4794460675008,11.4384911247419,5,2
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr11:96437584-134946516,12.0524191774834,12.310829517844,5,1
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr11:96437584-134946516,12.3193035416465,12.3241466235623,5,0
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr11:96437584-134946516,12.4663004773266,12.7390747459054,5,0
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr11:96437584-134946516,12.7390747459054,12.8982517555179,5,0
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr11:96437584-134946516,12.8982517555179,13.0234616360485,5,1
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr11:96437584-134946516,13.0234616360485,13.1672789832235,5,1
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr11:96437584-134946516,13.1672789832235,13.6126544459838,5,1
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr11:96437584-134946516,13.6126544459838,14.6640584177331,5,1
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr11:96437584-134946516,14.6640584177331,inf,5,2
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr11:96437584-134946516,12.3241466235623,12.3648204789206,5,0
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr11:96437584-134946516,12.3648204789206,12.4663004773266,5,0
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr12:7239876-34856694,6.93150923989575,8.2221204203572,7,7
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr12:7239876-34856694,9.44279367910226,9.44291919278563,7,0
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr12:7239876-34856694,9.44044412624673,9.44279367910226,7,1
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr12:7239876-34856694,9.42246165687807,9.44044412624673,7,1
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr12:7239876-34856694,9.30582351393718,9.42246165687807,7,1
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr12:7239876-34856694,9.44351132621106,9.45077400918849,7,0
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr12:7239876-34856694,8.2221204203572,8.71144524799815,7,6
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr12:7239876-34856694,-inf,3.22480279751477,7,7
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr12:7239876-34856694,9.44291919278563,9.44351132621106,7,0
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr12:7239876-34856694,8.71144524799815,9.06117967419118,7,5
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr12:7239876-34856694,3.22480279751477,6.93150923989575,7,7
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr12:7239876-34856694,9.06117967419118,9.30582351393718,7,2
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr12:7239876-34856694,9.4824191586942,9.567444131298,7,0
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr12:7239876-34856694,9.45077400918849,9.4824191586942,7,0
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr12:7239876-34856694,10.0802708955007,10.8726711494874,7,0
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr12:7239876-34856694,10.9884772216393,10.9909356691754,7,0
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr12:7239876-34856694,10.9909356691754,11.0093714795267,7,1
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr12:7239876-34856694,11.6973809127754,13.5760110010739,7,1
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr12:7239876-34856694,10.8726711494874,10.9884772216393,7,0
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr12:7239876-34856694,11.0607672027433,11.2826312905388,7,1
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr12:7239876-34856694,11.2826312905388,11.6973809127754,7,1
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr12:7239876-34856694,13.5760110010739,inf,7,6
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr12:7239876-34856694,9.567444131298,10.0802708955007,7,0
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr12:7239876-34856694,11.0093714795267,11.0607672027433,7,1
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:18024675-38818835,11.082288268455,11.3424984644544,7,2
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:18024675-38818835,-inf,2.10966266040658,7,7
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:18024675-38818835,2.10966266040658,5.93064566314022,7,7
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:18024675-38818835,5.93064566314022,7.36653296098461,7,7
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:18024675-38818835,7.36653296098461,8.46665538372053,7,7
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:18024675-38818835,8.46665538372053,10.1160209189728,7,5
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:18024675-38818835,10.1160209189728,11.082288268455,7,3
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:18024675-38818835,11.4909063540896,11.510874654877,7,1
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:18024675-38818835,11.3424984644544,11.4909063540896,7,1
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:18024675-38818835,13.7413858606637,14.3894166667558,7,2
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:18024675-38818835,11.510874654877,11.5111325102612,7,1
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:18024675-38818835,13.4604087706741,13.7016402536265,7,0
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:18024675-38818835,11.5111325102612,11.5845284681654,7,0
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:18024675-38818835,13.7159765263952,13.7413858606637,7,2
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:18024675-38818835,14.3894166667558,inf,7,6
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:18024675-38818835,12.887873062183,13.4604087706741,7,0
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:18024675-38818835,11.9810431951533,12.887873062183,7,0
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:18024675-38818835,11.5845284681654,11.9810431951533,7,0
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:18024675-38818835,13.7016402536265,13.7159765263952,7,0
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:51448845-125869472,10.2848562376202,10.676941710886,11,1
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:51448845-125869472,10.8271157861827,10.8286070234848,11,0
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:51448845-125869472,10.676941710886,10.7866627764504,11,1
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:51448845-125869472,8.83359430555251,10.2848562376202,11,2
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:51448845-125869472,10.8286070234848,10.854072668497,11,0
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:51448845-125869472,6.01875236502193,7.55912562243051,11,11
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:51448845-125869472,2.11601174932057,6.01875236502193,11,11
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:51448845-125869472,-inf,2.11601174932057,11,11
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:51448845-125869472,10.854072668497,10.8885721325114,11,0
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:51448845-125869472,10.7866627764504,10.8271157861827,11,1
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:51448845-125869472,7.55912562243051,8.83359430555251,11,10
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:51448845-125869472,12.9815477622281,12.9899384367284,11,0
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:51448845-125869472,10.8885721325114,11.1120746820687,11,0
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:51448845-125869472,12.7958474104837,12.9042910921861,11,0
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:51448845-125869472,12.9042910921861,12.9561897153491,11,0
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:51448845-125869472,12.9561897153491,12.9815477622281,11,0
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:51448845-125869472,12.1235813131375,12.7958474104837,11,0
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:51448845-125869472,12.9899384367284,13.1722200648185,11,2
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:51448845-125869472,13.1722200648185,13.5940485867443,11,4
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:51448845-125869472,11.1120746820687,12.1235813131375,11,0
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:51448845-125869472,14.679108292723,inf,11,8
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:51448845-125869472,13.5940485867443,14.679108292723,11,4
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr11:96437584-134946516,12.1207211561307,12.3215019848793,5,1
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr11:96437584-134946516,12.3325414711978,12.4488749468084,5,0
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr11:96437584-134946516,-inf,2.26589714638706,5,5
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr11:96437584-134946516,2.26589714638706,6.03743494854622,5,5
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr11:96437584-134946516,6.03743494854622,7.91351744496198,5,5
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr11:96437584-134946516,7.91351744496198,10.4906873332099,5,4
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr11:96437584-134946516,10.4906873332099,11.5553189299962,5,2
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr11:96437584-134946516,12.3215019848793,12.3325414711978,5,1
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr11:96437584-134946516,11.5553189299962,12.1207211561307,5,1
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr11:96437584-134946516,12.4488749468084,12.580054325256,5,0
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr11:96437584-134946516,14.0704388212003,14.1917393147982,5,2
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr11:96437584-134946516,14.5471909930093,15.1725360698255,5,2
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr11:96437584-134946516,14.1917393147982,14.5471909930093,5,2
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr11:96437584-134946516,12.580054325256,13.2177331231148,5,0
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr11:96437584-134946516,14.0090713464031,14.0704388212003,5,0
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr11:96437584-134946516,15.1725360698255,inf,5,2
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr11:96437584-134946516,13.2177331231148,14.0090713464031,5,0
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr12:7239876-34856694,5.90251961434674,7.29888190193234,7,7
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr12:7239876-34856694,7.29888190193234,7.97466044995143,7,6
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr12:7239876-34856694,7.97466044995143,8.57363685766984,7,4
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr12:7239876-34856694,-inf,2.14676650393314,7,7
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr12:7239876-34856694,8.57363685766984,8.97327068924032,7,3
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr12:7239876-34856694,9.11764301419914,9.16214912722762,7,1
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr12:7239876-34856694,9.16214912722762,9.16628762872346,7,1
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr12:7239876-34856694,2.14676650393314,5.90251961434674,7,7
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr12:7239876-34856694,9.16681199579813,9.16684648051753,7,1
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr12:7239876-34856694,8.97327068924032,9.11764301419914,7,2
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr12:7239876-34856694,9.16628762872346,9.16681199579813,7,1
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr12:7239876-34856694,9.16684648051753,9.17653008557883,7,0
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr12:7239876-34856694,9.29039930295923,10.5669467369279,7,0
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr12:7239876-34856694,9.21285356889342,9.29039930295923,7,0
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr12:7239876-34856694,10.5669467369279,12.2626772280463,7,0
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr12:7239876-34856694,12.2626772280463,12.4942588505715,7,0
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr12:7239876-34856694,12.6762461115208,13.0671163351615,7,2
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr12:7239876-34856694,13.0671163351615,14.1187903431211,7,4
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr12:7239876-34856694,12.5645726009276,12.6762461115208,7,2
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr12:7239876-34856694,9.17653008557883,9.21285356889342,7,0
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr12:7239876-34856694,14.1187903431211,inf,7,6
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr12:7239876-34856694,12.4942588505715,12.4978205767896,7,0
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr12:7239876-34856694,12.4978205767896,12.5645726009276,7,2
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:18024675-38818835,8.60151986235307,10.3599508662352,7,1
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:18024675-38818835,10.3599508662352,11.182315562856,7,1
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:18024675-38818835,-inf,2.05544637604605,7,7
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:18024675-38818835,2.05544637604605,5.42749059273791,7,7
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:18024675-38818835,5.42749059273791,6.61937953993843,7,7
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:18024675-38818835,6.61937953993843,7.20372817780123,7,7
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:18024675-38818835,7.20372817780123,8.60151986235307,7,4
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:18024675-38818835,11.660417438075,11.9891290734407,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:18024675-38818835,12.8974334290641,13.1655849717276,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:18024675-38818835,11.9891290734407,12.5682403579337,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:18024675-38818835,12.5682403579337,12.8974334290641,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:18024675-38818835,13.1655849717276,13.2958328202246,7,1
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:18024675-38818835,13.2958328202246,13.9916002552376,7,3
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:18024675-38818835,11.2179232813671,11.660417438075,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:18024675-38818835,13.9916002552376,inf,7,4
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:18024675-38818835,11.182315562856,11.2179232813671,7,1
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:51448845-125869472,8.73781436751711,9.82755469457835,11,1
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:51448845-125869472,5.48433256578427,6.93483046446427,11,11
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:51448845-125869472,6.93483046446427,8.73781436751711,11,9
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:51448845-125869472,-inf,2.04962353653866,11,11
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:51448845-125869472,2.04962353653866,5.48433256578427,11,11
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:51448845-125869472,10.3005817601266,10.3177680431492,11,0
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:51448845-125869472,10.3177680431492,10.3862082469983,11,0
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:51448845-125869472,9.82755469457835,10.2926700843622,11,1
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:51448845-125869472,10.4744524836014,10.634517560881,11,0
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:51448845-125869472,10.2926700843622,10.3005817601266,11,1
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:51448845-125869472,10.3862082469983,10.4744524836014,11,0
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:51448845-125869472,11.4737270320373,11.8776834614321,11,0
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:51448845-125869472,10.634517560881,10.9590959949398,11,0
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:51448845-125869472,11.8776834614321,12.006756283509,11,0
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:51448845-125869472,12.006756283509,12.0356731528742,11,0
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:51448845-125869472,12.0356731528742,12.0442773636737,11,0
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:51448845-125869472,13.6158255475716,inf,11,8
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:51448845-125869472,12.1063954163532,12.4961790160075,11,2
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:51448845-125869472,12.4961790160075,13.6158255475716,11,7
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:51448845-125869472,10.9590959949398,11.4737270320373,11,0
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:51448845-125869472,12.0442773636737,12.0543233882062,11,2
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:51448845-125869472,12.0543233882062,12.1063954163532,11,2
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr11:96437584-134946516,10.6964206731903,10.9123149154873,5,1
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr11:96437584-134946516,-inf,2.13306715691317,5,5
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr11:96437584-134946516,2.13306715691317,5.52426655029738,5,5
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr11:96437584-134946516,5.52426655029738,6.7083972842012,5,5
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr11:96437584-134946516,6.7083972842012,7.29837927182126,5,5
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr11:96437584-134946516,7.29837927182126,8.91933638396879,5,2
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr11:96437584-134946516,8.91933638396879,10.0878308335296,5,1
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr11:96437584-134946516,10.0878308335296,10.6964206731903,5,1
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr11:96437584-134946516,10.9123149154873,10.962766547283,5,1
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr11:96437584-134946516,10.962766547283,10.9860948656555,5,0
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr11:96437584-134946516,11.1508177295143,12.2613459965159,5,0
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr11:96437584-134946516,10.9860948656555,11.0195240498801,5,0
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr11:96437584-134946516,14.5054537895582,inf,5,4
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr11:96437584-134946516,13.7373099338075,14.5054537895582,5,4
